"","Initiator","Recipient","weight","round","Date","Period"
"745","MN71","MN54","1",3,"2021-06-20","2"
"746","MN21","MN20","1",3,"2021-06-20","2"
"747","MN17","MN12","1",4,"2021-06-20","2"
"748","MN17","MN28","1",4,"2021-06-20","2"
"749","MN12","MN28","1",4,"2021-06-20","2"
"750","MN71","MN54","1",4,"2021-06-20","2"
"751","MN76","MN63B","1",4,"2021-06-20","2"
"752","MN69","MN22","1",4,"2021-06-20","2"
"753","MN55","MN31","1",4,"2021-06-20","2"
"754","MN17","MN28","1",5,"2021-06-20","2"
"755","MN17","MN12","1",5,"2021-06-20","2"
"756","MN28","MN12","1",5,"2021-06-20","2"
"757","MN54","MN71","1",5,"2021-06-20","2"
"758","MN20","MN21","1",5,"2021-06-20","2"
"759","MN26","MN70","1",5,"2021-06-20","2"
"760","MN26","MN46","1",5,"2021-06-20","2"
"761","MN55","MN31","1",5,"2021-06-20","2"
"762","MN17","MN28","1",6,"2021-06-20","2"
"763","MN71","MN54","1",6,"2021-06-20","2"
"764","MN58","MN63B","1",6,"2021-06-20","2"
"765","MN58","MN18","1",6,"2021-06-20","2"
"766","MN21","MN20","1",6,"2021-06-20","2"
"767","MN55","MN31","1",6,"2021-06-20","2"
"768","MN28","MN12","1",1,"2021-06-21","2"
"769","MN28","MN17","1",1,"2021-06-21","2"
"770","MN12","MN17","1",1,"2021-06-21","2"
"771","MN54","MN71","1",1,"2021-06-21","2"
"772","MN63A","MN40","1",1,"2021-06-21","2"
"773","MN63B","MN18","1",1,"2021-06-21","2"
"774","MN63B","MN76","1",1,"2021-06-21","2"
"775","MN18","MN76","1",1,"2021-06-21","2"
"776","MN71","MN54","1",2,"2021-06-21","2"
"777","MN18","MN63B","1",2,"2021-06-21","2"
"778","MN18","MN76","1",2,"2021-06-21","2"
"779","MN63B","MN76","1",2,"2021-06-21","2"
"780","MN20","MN21","1",2,"2021-06-21","2"
"781","MN14","MN2","1",2,"2021-06-21","2"
"782","MN28","MN17","1",3,"2021-06-21","2"
"783","MN44","MN67","1",3,"2021-06-21","2"
"784","MN18","MN63B","1",3,"2021-06-21","2"
"785","MN18","MN76","1",3,"2021-06-21","2"
"786","MN63B","MN76","1",3,"2021-06-21","2"
"787","MN20","MN21","1",3,"2021-06-21","2"
"788","MN2","MN14","1",3,"2021-06-21","2"
"789","MN28","MN17","1",4,"2021-06-21","2"
"790","MN44","MN67","1",4,"2021-06-21","2"
"791","MN76","MN63B","1",4,"2021-06-21","2"
"792","MN76","MN18","1",4,"2021-06-21","2"
"793","MN63B","MN18","1",4,"2021-06-21","2"
"794","MN21","MN20","1",4,"2021-06-21","2"
"795","MN23","MN19","1",4,"2021-06-21","2"
"796","MN2","MN14","1",4,"2021-06-21","2"
"797","MN28","MN17","1",5,"2021-06-21","2"
"798","MN67","MN44","1",5,"2021-06-21","2"
"799","MN76","MN18","1",5,"2021-06-21","2"
"800","MN76","MN63B","1",5,"2021-06-21","2"
"801","MN18","MN63B","1",5,"2021-06-21","2"
"802","MN21","MN20","1",5,"2021-06-21","2"
"803","MN22","MN69","1",5,"2021-06-21","2"
"804","MN23","MN19","1",5,"2021-06-21","2"
"805","MN2","MN14","1",5,"2021-06-21","2"
"806","MN28","MN17","1",6,"2021-06-21","2"
"807","MN67","MN44","1",6,"2021-06-21","2"
"808","MN59","MN40","1",6,"2021-06-21","2"
"809","MN63B","MN18","1",6,"2021-06-21","2"
"810","MN63B","MN76","1",6,"2021-06-21","2"
"811","MN18","MN76","1",6,"2021-06-21","2"
"812","MN21","MN20","1",6,"2021-06-21","2"
"813","MN69","MN22","1",6,"2021-06-21","2"
"814","MN23","MN19","1",6,"2021-06-21","2"
"815","MN2","MN14","1",6,"2021-06-21","2"
"816","MN28","MN12","1",1,"2021-06-22","2"
"817","MN28","MN17","1",1,"2021-06-22","2"
"818","MN12","MN17","1",1,"2021-06-22","2"
"819","MN13B","MN13A","1",1,"2021-06-22","2"
"820","MN19","MN58","1",1,"2021-06-22","2"
"821","MN59","MN40","1",1,"2021-06-22","2"
"822","MN21","MN20","1",1,"2021-06-22","2"
"823","MN2","MN51","1",1,"2021-06-22","2"
"824","MN14","MN70","1",1,"2021-06-22","2"
"825","MN14","MN41","1",1,"2021-06-22","2"
"826","MN70","MN41","1",1,"2021-06-22","2"
"827","MN56","MN26","1",1,"2021-06-22","2"
"828","MN28","MN12","1",2,"2021-06-22","2"
"829","MN13B","MN13A","1",2,"2021-06-22","2"
"830","MN58","MN19","1",2,"2021-06-22","2"
"831","MN64","MN1","1",2,"2021-06-22","2"
"832","MN51","MN14","1",2,"2021-06-22","2"
"833","MN41","MN2","1",2,"2021-06-22","2"
"834","MN13B","MN13A","1",3,"2021-06-22","2"
"835","MN54","MN71","1",3,"2021-06-22","2"
"836","MN58","MN19","1",3,"2021-06-22","2"
"837","MN29","MN59","1",3,"2021-06-22","2"
"838","MN29","MN40","1",3,"2021-06-22","2"
"839","MN59","MN40","1",3,"2021-06-22","2"
"840","MN22","MN69","1",3,"2021-06-22","2"
"841","MN51","MN15","1",3,"2021-06-22","2"
"842","MN2","MN41","1",3,"2021-06-22","2"
"843","MN17","MN12","1",4,"2021-06-22","2"
"844","MN13A","MN13B","1",4,"2021-06-22","2"
"845","MN19","MN58","1",4,"2021-06-22","2"
"846","MN29","MN40","1",4,"2021-06-22","2"
"847","MN29","MN59","1",4,"2021-06-22","2"
"848","MN40","MN59","1",4,"2021-06-22","2"
"849","MN22","MN69","1",4,"2021-06-22","2"
"850","MN17","MN12","1",5,"2021-06-22","2"
"851","MN13A","MN13B","1",5,"2021-06-22","2"
"852","MN29","MN59","1",5,"2021-06-22","2"
"853","MN29","MN40","1",5,"2021-06-22","2"
"854","MN59","MN40","1",5,"2021-06-22","2"
"855","MN63B","MN18","1",5,"2021-06-22","2"
"856","MN22","MN69","1",5,"2021-06-22","2"
"857","MN8","MN16","1",5,"2021-06-22","2"
"858","MN17","MN28","1",6,"2021-06-22","2"
"859","MN17","MN12","1",6,"2021-06-22","2"
"860","MN28","MN12","1",6,"2021-06-22","2"
"861","MN18","MN63B","1",6,"2021-06-22","2"
"862","MN8","MN16","1",6,"2021-06-22","2"
"863","MN17","MN28","1",1,"2021-06-23","2"
"864","MN13B","MN13A","1",1,"2021-06-23","2"
"865","MN29","MN59","1",1,"2021-06-23","2"
"866","MN18","MN76","1",1,"2021-06-23","2"
"867","MN18","MN63B","1",1,"2021-06-23","2"
"868","MN76","MN63B","1",1,"2021-06-23","2"
"869","MN20","MN21","1",1,"2021-06-23","2"
"870","MN69","MN22","1",1,"2021-06-23","2"
"871","MN33","MN46","1",1,"2021-06-23","2"
"872","MN28","MN12","1",2,"2021-06-23","2"
"873","MN29","MN59","1",2,"2021-06-23","2"
"874","MN18","MN63B","1",2,"2021-06-23","2"
"875","MN21","MN20","1",2,"2021-06-23","2"
"876","MN76","MN51","1",2,"2021-06-23","2"
"877","MN71","MN54","1",3,"2021-06-23","2"
"878","MN18","MN63B","1",3,"2021-06-23","2"
"879","MN22","MN69","1",3,"2021-06-23","2"
"880","MN28","MN17","1",4,"2021-06-23","2"
"881","MN54","MN71","1",4,"2021-06-23","2"
"882","MN40","MN59","1",4,"2021-06-23","2"
"883","MN31","MN55","1",4,"2021-06-23","2"
"884","MN28","MN17","1",5,"2021-06-23","2"
"885","MN40","MN59","1",5,"2021-06-23","2"
"886","MN31","MN55","1",5,"2021-06-23","2"
"887","MN28","MN12","1",6,"2021-06-23","2"
"888","MN28","MN17","1",6,"2021-06-23","2"
"889","MN12","MN17","1",6,"2021-06-23","2"
"890","MN76","MN63B","1",6,"2021-06-23","2"
"891","MN19","MN16","1",6,"2021-06-23","2"
"892","MN19","MN33","1",6,"2021-06-23","2"
"893","MN16","MN33","1",6,"2021-06-23","2"
"894","MN31","MN55","1",6,"2021-06-23","2"
"895","MN13A","MN13B","1",1,"2021-06-24","2"
"896","MN54","MN71","1",1,"2021-06-24","2"
"897","MN29","MN59","1",1,"2021-06-24","2"
"898","MN29","MN40","1",1,"2021-06-24","2"
"899","MN59","MN40","1",1,"2021-06-24","2"
"900","MN13A","MN13B","1",2,"2021-06-24","2"
"901","MN40","MN29","1",2,"2021-06-24","2"
"902","MN13A","MN13B","1",3,"2021-06-24","2"
"903","MN54","MN71","1",3,"2021-06-24","2"
"904","MN22","MN69","1",3,"2021-06-24","2"
"905","MN55","MN31","1",3,"2021-06-24","2"
"906","MN28","MN12","1",4,"2021-06-24","2"
"907","MN54","MN71","1",4,"2021-06-24","2"
"908","MN22","MN69","1",4,"2021-06-24","2"
"909","MN28","MN17","1",5,"2021-06-24","2"
"910","MN54","MN71","1",5,"2021-06-24","2"
"911","MN29","MN40","1",5,"2021-06-24","2"
"912","MN21","MN20","1",5,"2021-06-24","2"
"913","MN17","MN12","1",6,"2021-06-24","2"
"914","MN17","MN28","1",6,"2021-06-24","2"
"915","MN12","MN28","1",6,"2021-06-24","2"
"916","MN29","MN40","1",6,"2021-06-24","2"
"917","MN29","MN59","1",6,"2021-06-24","2"
"918","MN40","MN59","1",6,"2021-06-24","2"
"919","MN55","MN31","1",6,"2021-06-24","2"
"920","MN17","MN28","1",1,"2021-07-02","3"
"921","MN13A","MN13B","1",1,"2021-07-02","3"
"922","MN54","MN71","1",1,"2021-07-02","3"
"923","MN40","MN29","1",1,"2021-07-02","3"
"924","MN40","MN59","1",1,"2021-07-02","3"
"925","MN29","MN59","1",1,"2021-07-02","3"
"926","MN20","MN21","1",1,"2021-07-02","3"
"927","MN22","MN69","1",1,"2021-07-02","3"
"928","MN22","MN70","1",1,"2021-07-02","3"
"929","MN69","MN70","1",1,"2021-07-02","3"
"930","MN55","MN31","1",1,"2021-07-02","3"
"931","MN17","MN27","1",2,"2021-07-02","3"
"932","MN13A","MN13B","1",2,"2021-07-02","3"
"933","MN71","MN54","1",2,"2021-07-02","3"
"934","MN59","MN29","1",2,"2021-07-02","3"
"935","MN59","MN40","1",2,"2021-07-02","3"
"936","MN29","MN40","1",2,"2021-07-02","3"
"937","MN21","MN20","1",2,"2021-07-02","3"
"938","MN69","MN22","1",2,"2021-07-02","3"
"939","MN55","MN31","1",2,"2021-07-02","3"
"940","MN14","MN23","1",2,"2021-07-02","3"
"941","MN28","MN17","1",3,"2021-07-02","3"
"942","MN13A","MN13B","1",3,"2021-07-02","3"
"943","MN40","MN29","1",3,"2021-07-02","3"
"944","MN40","MN59","1",3,"2021-07-02","3"
"945","MN29","MN59","1",3,"2021-07-02","3"
"946","MN41","MN44","1",3,"2021-07-02","3"
"947","MN44","MN43","1",3,"2021-07-02","3"
"948","MN69","MN18","1",3,"2021-07-02","3"
"949","MN17","MN28","1",4,"2021-07-02","3"
"950","MN13A","MN13B","1",4,"2021-07-02","3"
"951","MN71","MN54","1",4,"2021-07-02","3"
"952","MN59","MN29","1",4,"2021-07-02","3"
"953","MN44","MN41","1",4,"2021-07-02","3"
"954","MN31","MN56","1",4,"2021-07-02","3"
"955","MN17","MN28","1",5,"2021-07-02","3"
"956","MN13A","MN13B","1",5,"2021-07-02","3"
"957","MN71","MN54","1",5,"2021-07-02","3"
"958","MN29","MN59","1",5,"2021-07-02","3"
"959","MN44","MN76","1",5,"2021-07-02","3"
"960","MN44","MN41","1",5,"2021-07-02","3"
"961","MN76","MN41","1",5,"2021-07-02","3"
"962","MN20","MN21","1",5,"2021-07-02","3"
"963","MN22","MN69","1",5,"2021-07-02","3"
"964","MN22","MN70","1",5,"2021-07-02","3"
"965","MN69","MN70","1",5,"2021-07-02","3"
"966","MN14","MN23","1",5,"2021-07-02","3"
"967","MN14","MN1","1",5,"2021-07-02","3"
"968","MN23","MN1","1",5,"2021-07-02","3"
"969","MN28","MN17","1",6,"2021-07-02","3"
"970","MN29","MN59","1",6,"2021-07-02","3"
"971","MN22","MN70","1",6,"2021-07-02","3"
"972","MN31","MN56","1",6,"2021-07-02","3"
"973","MN17","MN28","1",1,"2021-07-03","3"
"974","MN21","MN20","1",1,"2021-07-03","3"
"975","MN22","MN70","1",1,"2021-07-03","3"
"976","MN46","MN48","1",1,"2021-07-03","3"
"977","MN46","MN55","1",1,"2021-07-03","3"
"978","MN48","MN55","1",1,"2021-07-03","3"
"979","MN17","MN28","1",2,"2021-07-03","3"
"980","MN71","MN54","1",2,"2021-07-03","3"
"981","MN29","MN40","1",2,"2021-07-03","3"
"982","MN41","MN44","1",2,"2021-07-03","3"
"983","MN22","MN70","1",2,"2021-07-03","3"
"984","MN48","MN46","1",2,"2021-07-03","3"
"985","MN48","MN31","1",2,"2021-07-03","3"
"986","MN46","MN55","1",2,"2021-07-03","3"
"987","MN55","MN31","1",2,"2021-07-03","3"
"988","MN76","MN16","1",2,"2021-07-03","3"
"989","MN76","MN19","1",2,"2021-07-03","3"
"990","MN16","MN19","1",2,"2021-07-03","3"
"991","MN1","MN2","1",2,"2021-07-03","3"
"992","MN17","MN28","1",3,"2021-07-03","3"
"993","MN13A","MN13B","1",3,"2021-07-03","3"
"994","MN71","MN54","1",3,"2021-07-03","3"
"995","MN29","MN40","1",3,"2021-07-03","3"
"996","MN41","MN44","1",3,"2021-07-03","3"
"997","MN21","MN20","1",3,"2021-07-03","3"
"998","MN69","MN70","1",3,"2021-07-03","3"
"999","MN69","MN22","1",3,"2021-07-03","3"
"1000","MN70","MN22","1",3,"2021-07-03","3"
"1001","MN31","MN46","1",3,"2021-07-03","3"
"1002","MN31","MN55","1",3,"2021-07-03","3"
"1003","MN31","MN48","1",3,"2021-07-03","3"
"1004","MN46","MN55","1",3,"2021-07-03","3"
"1005","MN46","MN48","1",3,"2021-07-03","3"
"1006","MN55","MN48","1",3,"2021-07-03","3"
"1007","MN76","MN16","1",3,"2021-07-03","3"
"1008","MN76","MN19","1",3,"2021-07-03","3"
"1009","MN76","MN23","1",3,"2021-07-03","3"
"1010","MN16","MN19","1",3,"2021-07-03","3"
"1011","MN16","MN23","1",3,"2021-07-03","3"
"1012","MN19","MN23","1",3,"2021-07-03","3"
"1013","MN17","MN28","1",4,"2021-07-03","3"
"1014","MN41","MN44","1",4,"2021-07-03","3"
"1015","MN22","MN70","1",4,"2021-07-03","3"
"1016","MN46","MN31","1",4,"2021-07-03","3"
"1017","MN46","MN55","1",4,"2021-07-03","3"
"1018","MN46","MN48","1",4,"2021-07-03","3"
"1019","MN31","MN55","1",4,"2021-07-03","3"
"1020","MN31","MN48","1",4,"2021-07-03","3"
"1021","MN55","MN48","1",4,"2021-07-03","3"
"1022","MN17","MN28","1",5,"2021-07-03","3"
"1023","MN13B","MN13A","1",5,"2021-07-03","3"
"1024","MN71","MN54","1",5,"2021-07-03","3"
"1025","MN29","MN40","1",5,"2021-07-03","3"
"1026","MN41","MN44","1",5,"2021-07-03","3"
"1027","MN21","MN20","1",5,"2021-07-03","3"
"1028","MN69","MN22","1",5,"2021-07-03","3"
"1029","MN69","MN70","1",5,"2021-07-03","3"
"1030","MN22","MN70","1",5,"2021-07-03","3"
"1031","MN46","MN48","1",5,"2021-07-03","3"
"1032","MN46","MN31","1",5,"2021-07-03","3"
"1033","MN46","MN55","1",5,"2021-07-03","3"
"1034","MN48","MN31","1",5,"2021-07-03","3"
"1035","MN48","MN55","1",5,"2021-07-03","3"
"1036","MN31","MN55","1",5,"2021-07-03","3"
"1037","MN19","MN1","1",5,"2021-07-03","3"
"1038","MN19","MN2","1",5,"2021-07-03","3"
"1039","MN1","MN2","1",5,"2021-07-03","3"
"1040","MN17","MN28","1",6,"2021-07-03","3"
"1041","MN13B","MN13A","1",6,"2021-07-03","3"
"1042","MN40","MN29","1",6,"2021-07-03","3"
"1043","MN44","MN41","1",6,"2021-07-03","3"
"1044","MN21","MN20","1",6,"2021-07-03","3"
"1045","MN70","MN69","1",6,"2021-07-03","3"
"1046","MN70","MN22","1",6,"2021-07-03","3"
"1047","MN69","MN22","1",6,"2021-07-03","3"
"1048","MN46","MN48","1",6,"2021-07-03","3"
"1049","MN46","MN55","1",6,"2021-07-03","3"
"1050","MN48","MN55","1",6,"2021-07-03","3"
"1051","MN13A","MN13B","1",1,"2021-07-05","3"
"1052","MN71","MN54","1",1,"2021-07-05","3"
"1053","MN43","MN41","1",1,"2021-07-05","3"
"1054","MN43","MN76","1",1,"2021-07-05","3"
"1055","MN41","MN76","1",1,"2021-07-05","3"
"1056","MN13B","MN13A","1",2,"2021-07-05","3"
"1057","MN70","MN69","1",2,"2021-07-05","3"
"1058","MN70","MN22","1",2,"2021-07-05","3"
"1059","MN69","MN22","1",2,"2021-07-05","3"
"1060","MN55","MN31","1",2,"2021-07-05","3"
"1061","MN17","MN28","1",3,"2021-07-05","3"
"1062","MN28","MN19","1",3,"2021-07-05","3"
"1063","MN44","MN41","1",3,"2021-07-05","3"
"1064","MN22","MN70","1",3,"2021-07-05","3"
"1065","MN60","MN21","1",3,"2021-07-05","3"
"1066","MN60","MN43","1",3,"2021-07-05","3"
"1067","MN21","MN43","1",3,"2021-07-05","3"
"1068","MN55","MN31","1",3,"2021-07-05","3"
"1069","MN12","MN18","1",4,"2021-07-05","3"
"1070","MN12","MN28","1",4,"2021-07-05","3"
"1071","MN18","MN28","1",4,"2021-07-05","3"
"1072","MN13A","MN13B","1",4,"2021-07-05","3"
"1073","MN44","MN41","1",4,"2021-07-05","3"
"1074","MN69","MN70","1",4,"2021-07-05","3"
"1075","MN22","MN70","1",4,"2021-07-05","3"
"1076","MN31","MN55","1",4,"2021-07-05","3"
"1077","MN31","MN19","1",4,"2021-07-05","3"
"1078","MN12","MN28","1",5,"2021-07-05","3"
"1079","MN44","MN41","1",5,"2021-07-05","3"
"1080","MN20","MN21","1",5,"2021-07-05","3"
"1081","MN22","MN69","1",5,"2021-07-05","3"
"1082","MN17","MN71","1",5,"2021-07-05","3"
"1083","MN28","MN17","1",6,"2021-07-05","3"
"1084","MN40","MN29","1",6,"2021-07-05","3"
"1085","MN41","MN44","1",6,"2021-07-05","3"
"1086","MN21","MN20","1",6,"2021-07-05","3"
"1087","MN31","MN55","1",6,"2021-07-05","3"
"1088","MN17","MN12","1",1,"2021-07-06","3"
"1089","MN17","MN28","1",1,"2021-07-06","3"
"1090","MN12","MN28","1",1,"2021-07-06","3"
"1091","MN13B","MN13A","1",1,"2021-07-06","3"
"1092","MN71","MN54","1",1,"2021-07-06","3"
"1093","MN29","MN40","1",1,"2021-07-06","3"
"1094","MN41","MN44","1",1,"2021-07-06","3"
"1095","MN20","MN21","1",1,"2021-07-06","3"
"1096","MN22","MN70","1",1,"2021-07-06","3"
"1097","MN22","MN69","1",1,"2021-07-06","3"
"1098","MN70","MN69","1",1,"2021-07-06","3"
"1099","MN55","MN31","1",1,"2021-07-06","3"
"1100","MN28","MN17","1",2,"2021-07-06","3"
"1101","MN28","MN12","1",2,"2021-07-06","3"
"1102","MN17","MN12","1",2,"2021-07-06","3"
"1103","MN54","MN71","1",2,"2021-07-06","3"
"1104","MN40","MN29","1",2,"2021-07-06","3"
"1105","MN41","MN44","1",2,"2021-07-06","3"
"1106","MN31","MN55","1",2,"2021-07-06","3"
"1107","MN17","MN12","1",3,"2021-07-06","3"
"1108","MN17","MN28","1",3,"2021-07-06","3"
"1109","MN12","MN28","1",3,"2021-07-06","3"
"1110","MN71","MN54","1",3,"2021-07-06","3"
"1111","MN40","MN29","1",3,"2021-07-06","3"
"1112","MN20","MN21","1",3,"2021-07-06","3"
"1113","MN22","MN70","1",3,"2021-07-06","3"
"1114","MN22","MN69","1",3,"2021-07-06","3"
"1115","MN70","MN69","1",3,"2021-07-06","3"
"1116","MN55","MN31","1",3,"2021-07-06","3"
"1117","MN28","MN17","1",4,"2021-07-06","3"
"1118","MN28","MN12","1",4,"2021-07-06","3"
"1119","MN17","MN12","1",4,"2021-07-06","3"
"1120","MN41","MN44","1",4,"2021-07-06","3"
"1121","MN21","MN20","1",4,"2021-07-06","3"
"1122","MN70","MN22","1",4,"2021-07-06","3"
"1123","MN31","MN55","1",4,"2021-07-06","3"
"1124","MN17","MN12","1",5,"2021-07-06","3"
"1125","MN17","MN28","1",5,"2021-07-06","3"
"1126","MN12","MN28","1",5,"2021-07-06","3"
"1127","MN54","MN71","1",5,"2021-07-06","3"
"1128","MN29","MN40","1",5,"2021-07-06","3"
"1129","MN44","MN41","1",5,"2021-07-06","3"
"1130","MN69","MN22","1",5,"2021-07-06","3"
"1131","MN31","MN55","1",5,"2021-07-06","3"
"1132","MN28","MN12","1",6,"2021-07-06","3"
"1133","MN28","MN17","1",6,"2021-07-06","3"
"1134","MN12","MN17","1",6,"2021-07-06","3"
"1135","MN13A","MN13B","1",6,"2021-07-06","3"
"1136","MN54","MN71","1",6,"2021-07-06","3"
"1137","MN21","MN20","1",6,"2021-07-06","3"
"1138","MN70","MN22","1",6,"2021-07-06","3"
"1139","MN70","MN69","1",6,"2021-07-06","3"
"1140","MN22","MN69","1",6,"2021-07-06","3"
"1141","MN31","MN55","1",6,"2021-07-06","3"
"1142","MN12","MN28","1",1,"2021-07-07","3"
"1143","MN71","MN54","1",1,"2021-07-07","3"
"1144","MN44","MN41","1",1,"2021-07-07","3"
"1145","MN20","MN21","1",1,"2021-07-07","3"
"1146","MN70","MN19","1",1,"2021-07-07","3"
"1147","MN55","MN31","1",1,"2021-07-07","3"
"1148","MN12","MN17","1",2,"2021-07-07","3"
"1149","MN12","MN28","1",2,"2021-07-07","3"
"1150","MN17","MN28","1",2,"2021-07-07","3"
"1151","MN29","MN40","1",2,"2021-07-07","3"
"1152","MN44","MN41","1",2,"2021-07-07","3"
"1153","MN20","MN21","1",2,"2021-07-07","3"
"1154","MN69","MN70","1",2,"2021-07-07","3"
"1155","MN69","MN22","1",2,"2021-07-07","3"
"1156","MN70","MN22","1",2,"2021-07-07","3"
"1157","MN60","MN71","1",2,"2021-07-07","3"
"1158","MN28","MN17","1",3,"2021-07-07","3"
"1159","MN28","MN12","1",3,"2021-07-07","3"
"1160","MN17","MN12","1",3,"2021-07-07","3"
"1161","MN12","MN69","1",3,"2021-07-07","3"
"1162","MN12","MN71","1",3,"2021-07-07","3"
"1163","MN12","MN60","1",3,"2021-07-07","3"
"1164","MN40","MN29","1",3,"2021-07-07","3"
"1165","MN44","MN41","1",3,"2021-07-07","3"
"1166","MN69","MN71","1",3,"2021-07-07","3"
"1167","MN69","MN60","1",3,"2021-07-07","3"
"1168","MN71","MN60","1",3,"2021-07-07","3"
"1169","MN28","MN17","1",4,"2021-07-07","3"
"1170","MN41","MN44","1",4,"2021-07-07","3"
"1171","MN22","MN70","1",4,"2021-07-07","3"
"1172","MN71","MN60","1",4,"2021-07-07","3"
"1173","MN28","MN17","1",5,"2021-07-07","3"
"1174","MN28","MN12","1",5,"2021-07-07","3"
"1175","MN17","MN12","1",5,"2021-07-07","3"
"1176","MN12","MN21","1",5,"2021-07-07","3"
"1177","MN13A","MN13B","1",5,"2021-07-07","3"
"1178","MN54","MN71","1",5,"2021-07-07","3"
"1179","MN44","MN41","1",5,"2021-07-07","3"
"1180","MN70","MN22","1",5,"2021-07-07","3"
"1181","MN12","MN28","1",6,"2021-07-07","3"
"1182","MN71","MN54","1",6,"2021-07-07","3"
"1183","MN20","MN21","1",6,"2021-07-07","3"
"1184","MN70","MN22","1",6,"2021-07-07","3"
"1185","MN70","MN69","1",6,"2021-07-07","3"
"1186","MN22","MN69","1",6,"2021-07-07","3"
"1187","MN28","MN12","1",1,"2021-07-08","3"
"1188","MN54","MN71","1",1,"2021-07-08","3"
"1189","MN40","MN29","1",1,"2021-07-08","3"
"1190","MN41","MN44","1",1,"2021-07-08","3"
"1191","MN70","MN22","1",1,"2021-07-08","3"
"1192","MN13A","MN13B","1",2,"2021-07-08","3"
"1193","MN22","MN70","1",2,"2021-07-08","3"
"1194","MN12","MN28","1",3,"2021-07-08","3"
"1195","MN13A","MN14","1",3,"2021-07-08","3"
"1196","MN54","MN71","1",3,"2021-07-08","3"
"1197","MN40","MN29","1",3,"2021-07-08","3"
"1198","MN44","MN41","1",3,"2021-07-08","3"
"1199","MN54","MN71","1",4,"2021-07-08","3"
"1200","MN44","MN41","1",4,"2021-07-08","3"
"1201","MN70","MN22","1",4,"2021-07-08","3"
"1202","MN28","MN12","1",5,"2021-07-08","3"
"1203","MN13B","MN14","1",5,"2021-07-08","3"
"1204","MN71","MN54","1",5,"2021-07-08","3"
"1205","MN29","MN40","1",5,"2021-07-08","3"
"1206","MN70","MN69","1",5,"2021-07-08","3"
"1207","MN70","MN22","1",5,"2021-07-08","3"
"1208","MN69","MN22","1",5,"2021-07-08","3"
"1209","MN54","MN71","1",6,"2021-07-08","3"
"1210","MN44","MN41","1",6,"2021-07-08","3"
"1211","MN22","MN70","1",6,"2021-07-08","3"
"1212","MN31","MN55","1",6,"2021-07-08","3"
"1213","MN67","MN14","1",1,"2021-07-09","3"
"1214","MN67","MN14","1",2,"2021-07-09","3"
"1215","MN67","MN16","1",3,"2021-07-09","3"
"1216","MN67","MN16","1",4,"2021-07-09","3"
"1217","MN67","MN14","1",6,"2021-07-09","3"
